NumberShares,EntryDate,EntryPrice,ExpiryDate,ExitPrice,SpotPrice_Close,Strike,Premium,Outcome,PnL_Call,PnL_Stock,PnL_Realized,PnL_Unrealized,PnL_Total,PnL_Percent,PnL_Call_Position,PnL_Stock_Position,PnL_Realized_Position,PnL_Unrealized_Position,PnL_Total_position,Ticker,Volatility,Vol_ZScore,MaxCorrelation,Sector
3205.311291193652,2017-05-11,3.119821786880493,2017-06-12,3.1822182226181033,3.7025492191314697,3.1822182226181033,0.19476056575162626,Called,0.19476056575162626,0.06239643573761011,0.25715700148923637,0.0,0.25715700148923637,2.5715700148923637e-05,624.2682404829513,200.0000000000008,824.2682404829521,0.0,824.2682404829521,NVDA,0.581701209414663,3.1903562961923666,0.8641686742159358,Technology
320.2990878750855,2017-06-12,31.2208194732666,2017-07-12,29.82328987121582,29.82328987121582,31.845235862731933,0.6332771446637722,Not Called,0.6332771446637722,-1.3975296020507812,0.6332771446637722,-1.3975296020507812,-0.7642524573870091,-7.642524573870091e-05,202.83809180794478,-447.62745681529645,202.83809180794478,-447.62745681529645,-244.78936500735165,BKR,0.2454906957043593,1.871142989363495,1.0,Energy
94.12975934403325,2017-06-12,106.236328125,2017-07-12,107.97279357910156,107.97279357910156,108.3610546875,4.570587922915259,Not Called,4.570587922915259,1.7364654541015625,4.570587922915259,1.7364654541015625,6.307053377016821,0.0006307053377016821,430.2283412447581,163.45307530380748,430.2283412447581,163.45307530380748,593.6814165485656,EA,0.4299470427363194,1.50594952579203,1.0,Communication Services
680.5256691123577,2017-06-12,14.694522857666016,2017-07-12,14.888591766357422,14.888591766357422,14.988413314819336,0.34275070414615083,Not Called,0.34275070414615083,0.19406890869140625,0.34275070414615083,0.19406890869140625,0.5368196128375571,5.368196128375571e-05,233.25065227779106,132.06887394112428,233.25065227779106,132.06887394112428,365.31952621891537,GEN,0.2746720691103478,1.462022186088933,1.0,Technology
104.5535082124343,2017-06-12,95.64480590820312,2017-07-12,94.45477294921876,94.45477294921876,97.5577020263672,2.0261351299052848,Not Called,2.0261351299052848,-1.1900329589843608,2.0261351299052848,-1.1900329589843608,0.836102170920924,8.36102170920924e-05,211.8395359440538,-124.42212075023885,211.8395359440538,-124.42212075023885,87.41741519381497,MAR,0.2500692932344545,1.812478158152012,1.0,Consumer Cyclical
773.6456869556928,2017-06-12,12.925813674926758,2017-07-12,12.49316692352295,12.49316692352295,13.184329948425294,0.3648456807792426,Not Called,0.3648456807792426,-0.4326467514038086,0.3648456807792426,-0.4326467514038086,-0.06780107062456597,-6.7801070624565974e-06,282.26128733927453,-334.71529319894836,282.26128733927453,-334.71529319894836,-52.454005859673785,KIM,0.3156775212038348,3.1547374247422333,0.4346167102536075,Real Estate
335.3084130953499,2017-07-12,29.82328987121582,2017-08-10,27.827880859375,27.827880859375,30.419755668640136,0.9254425922082365,Not Called,0.9254425922082365,-1.9954090118408203,0.9254425922082365,-1.9954090118408203,-1.0699664196325838,-0.00010699664196325838,310.30868700419086,-669.0774292365057,310.30868700419086,-669.0774292365057,-358.76874223231493,BKR,0.3427839998301398,2.571832963515992,1.0,Energy
92.61592359073248,2017-07-12,107.97279357910156,2017-08-10,110.1322494506836,111.20182037353516,110.1322494506836,1.8750918508728986,Called,1.8750918508728986,2.1594558715820398,4.034547722454938,0.0,4.034547722454938,0.0004034547722454938,173.6633635860495,200.0000000000008,373.6633635860503,0.0,373.6633635860503,EA,0.220111370748204,-0.5193604651107919,1.0,Communication Services
671.6551945897403,2017-07-12,14.888591766357422,2017-08-10,13.853556632995604,13.853556632995604,15.18636360168457,0.30826914981316467,Not Called,0.30826914981316467,-1.0350351333618182,0.30826914981316467,-1.0350351333618182,-0.7267659835486535,-7.267659835486535e-05,207.0505758037749,-695.1867239053498,207.0505758037749,-695.1867239053498,-488.13614810157486,GEN,0.2490468120985599,0.4793500517848403,1.0,Technology
105.87077484561048,2017-07-12,94.45477294921876,2017-08-10,93.25531005859376,93.25531005859376,96.34386840820314,1.4070931638943165,Not Called,1.4070931638943165,-1.199462890625,1.4070931638943165,-1.199462890625,0.2076302732693165,2.076302732693165e-05,148.97004354145287,-126.98806562902449,148.97004354145287,-126.98806562902449,21.981977912428384,MAR,0.1983513302014782,-0.0661054530219837,1.0,Consumer Cyclical
800.4375560828654,2017-07-12,12.49316692352295,2017-08-10,12.74303026199341,13.914544105529783,12.74303026199341,0.47214201880647266,Called,0.47214201880647266,0.24986333847046005,0.7220053572769327,0.0,0.7220053572769327,7.220053572769327e-05,377.9202036574832,200.00000000000085,577.9202036574841,0.0,577.9202036574841,KIM,0.4013516335955484,1.7637297214958534,1.0,Real Estate
359.351833168104,2017-08-10,27.827880859375,2017-09-11,28.3844384765625,28.45340156555176,28.3844384765625,1.0075586487386303,Called,1.0075586487386303,0.5565576171875009,1.5641162659261312,0.0,1.5641162659261312,0.00015641162659261313,362.0680474486046,200.0000000000003,562.068047448605,0.0,562.068047448605,BKR,0.388576597217952,1.3897881334340882,1.0,Energy
721.836295538907,2017-08-10,13.853556632995604,2017-09-11,14.130627765655516,16.34014129638672,14.130627765655516,0.30440864750325947,Called,0.30440864750325947,0.2770711326599127,0.5814797801631721,0.0,0.5814797801631721,5.8147978016317215e-05,219.73321044376178,200.00000000000045,419.73321044376223,0.0,419.73321044376223,GEN,0.2612110212357282,0.2073711808870873,1.0,Technology
107.23249961548403,2017-08-10,93.25531005859376,2017-09-11,95.12041625976565,98.3712921142578,95.12041625976565,1.0312401292440612,Called,1.0312401292440612,1.8651062011718835,2.8963463304159447,0.0,2.8963463304159447,0.00028963463304159444,110.58245676263549,200.00000000000088,310.58245676263635,0.0,310.58245676263635,MAR,0.1627757344098718,-0.96309981924745,1.0,Consumer Cyclical
103.53719430254739,2017-08-10,96.58364868164062,2017-09-11,92.52400207519533,92.52400207519533,98.51532165527344,1.408570494079136,Not Called,1.408570494079136,-4.059646606445298,1.408570494079136,-4.059646606445298,-2.6510761123661624,-0.0002651076112366162,145.8394369343067,-420.32441949120397,145.8394369343067,-420.32441949120397,-274.4849825568973,DIS,0.1952616452000609,4.1532068230143135,0.46878425711295585,Communication Services
434.7826086956522,2017-08-10,23.0,2017-09-11,20.799999237060547,20.799999237060547,23.46,0.7815249225719061,Not Called,0.7815249225719061,-2.200000762939453,0.7815249225719061,-2.200000762939453,-1.418475840367547,-0.0001418475840367547,339.7934445964809,-956.5220708432405,339.7934445964809,-956.5220708432405,-616.7286262467596,WBD,0.3722282443112416,2.4542373979017635,0.5317775383109092,Communication Services
108.08006328858197,2017-09-11,92.52400207519533,2017-10-10,94.37448211669924,94.89689636230467,94.37448211669924,1.4680074724988685,Called,1.4680074724988685,1.8504800415039142,3.3184875140027827,0.0,3.3184875140027827,0.0003318487514002783,158.66234053578896,200.00000000000082,358.6623405357898,0.0,358.6623405357898,DIS,0.2086998684054178,1.6886726983473794,1.0,Communication Services
480.7692484037417,2017-09-11,20.799999237060547,2017-10-10,20.530000686645508,20.530000686645508,21.21599922180176,0.6048323529633901,Not Called,0.6048323529633901,-0.26999855041503906,0.6048323529633901,-0.26999855041503906,0.33483380254835104,3.3483380254835104e-05,290.7847957444757,-129.8070001531381,290.7847957444757,-129.8070001531381,160.97779559133758,WBD,0.3310737252554439,0.657877085954154,1.0,Communication Services
94.67978106456388,2017-09-11,105.61917114257812,2017-10-10,106.0113296508789,106.0113296508789,107.73155456542969,4.824284171884145,Not Called,4.824284171884145,0.39215850830078125,4.824284171884145,0.39215850830078125,5.216442680184926,0.0005216442680184926,456.7621691872317,37.129481708523926,456.7621691872317,37.129481708523926,493.8916508957556,EFX,0.4974621289805008,5.72331823509007,0.4475684967338027,Industrials
453.15029203495146,2017-09-11,22.06773376464844,2017-10-10,22.50908843994141,23.02760887145996,22.50908843994141,0.3110498806932114,Called,0.3110498806932114,0.44135467529297046,0.7524045559861818,0.0,0.7524045559861818,7.524045559861819e-05,140.95234427356556,200.00000000000074,340.95234427356627,0.0,340.95234427356627,BRO,0.1880979638499414,5.544787666572148,0.905545857668292,Financial Services
201.34922043078888,2017-09-11,49.66495513916016,2017-10-10,50.65825424194337,50.75779724121094,50.65825424194337,0.5409395137088993,Called,0.5409395137088993,0.9932991027832045,1.5342386164921038,0.0,1.5342386164921038,0.00015342386164921037,108.91774938549689,200.00000000000026,308.9177493854972,0.0,308.9177493854972,AIG,0.1603886841495667,4.43954610106595,0.4507526396541937,Financial Services
487.0920441081557,2017-10-10,20.530000686645508,2017-11-08,17.100000381469727,17.100000381469727,20.94060070037842,0.323303486805508,Not Called,0.323303486805508,-3.4300003051757812,0.323303486805508,-3.4300003051757812,-3.1066968183702732,-0.00031066968183702734,157.47855625538904,-1670.7258599396691,157.47855625538904,-1670.7258599396691,-1513.24730368428,WBD,0.205884625100835,-1.020425271274719,1.0,Communication Services
94.32954037018904,2017-10-10,106.0113296508789,2017-11-08,100.09172821044922,100.09172821044922,108.13155624389648,7.639263768218456,Not Called,7.639263768218456,-5.9196014404296875,7.639263768218456,-5.9196014404296875,1.7196623277887682,0.0001719662327788768,720.6082400226852,-558.3932830504414,720.6082400226852,-558.3932830504414,162.21495697224387,EFX,0.7360895597351315,1.4477596015723595,1.0,Industrials
170.62197837115968,2017-10-10,58.60909652709961,2017-11-08,54.477935791015625,54.477935791015625,59.781278457641605,1.2486780198914822,Not Called,1.2486780198914822,-4.131160736083984,1.2486780198914822,-4.131160736083984,-2.882482716192502,-0.0002882482716192502,213.05191410246698,-704.8668177599058,213.05191410246698,-704.8668177599058,-491.8149036574387,CVS,0.2567010706810457,2.745329129384306,0.40640639381158733,Healthcare
96.41707210087661,2017-10-10,103.71607208251952,2017-11-08,105.79039352416991,105.87661743164062,105.79039352416991,1.3110398026274979,Called,1.3110398026274979,2.0743214416503974,3.3853612442778953,0.0,3.3853612442778953,0.00033853612442778954,126.4066191770545,200.00000000000068,326.4066191770552,0.0,326.4066191770552,CLX,0.1774461484043925,2.4133624548889303,0.622488041633881,Consumer Defensive
373.3869765652469,2017-10-10,26.7818660736084,2017-11-08,26.123825073242188,26.123825073242188,27.317503395080568,0.18847201614359044,Not Called,0.18847201614359044,-0.6580410003662109,0.18847201614359044,-0.6580410003662109,-0.4695689842226205,-4.695689842226205e-05,70.37299627501164,-245.70393958271003,70.37299627501164,-245.70393958271003,-175.3309433076984,PPL,0.1240492999504144,2.0946337975982425,0.4988089219715402,Utilities
584.795308591713,2017-11-08,17.100000381469727,2017-12-08,17.44200038909912,19.65999984741211,17.44200038909912,0.6341723633295793,Called,0.6341723633295793,0.34200000762939453,0.9761723709589738,0.0,0.9761723709589738,9.761723709589738e-05,370.8610229136573,199.99999999999997,570.8610229136573,0.0,570.8610229136573,WBD,0.4038991122250684,1.7534683223380112,1.0,Communication Services
99.90835585308673,2017-11-08,100.09172821044922,2017-12-08,102.09356277465821,110.00289916992188,102.09356277465821,1.294110023279103,Called,1.294110023279103,2.001834564208991,3.295944587488094,0.0,3.295944587488094,0.0003295944587488094,129.29240471881496,200.00000000000068,329.29240471881565,0.0,329.29240471881565,EFX,0.1789975127024904,-1.0777468620956547,1.0,Industrials
183.56055263109246,2017-11-08,54.477935791015625,2017-12-08,55.567494506835935,57.71551513671875,55.567494506835935,1.5310877986851779,Called,1.5310877986851779,1.08955871582031,2.620646514505488,0.0,2.620646514505488,0.0002620646514505488,281.0473224533741,199.99999999999952,481.0473224533736,0.0,481.0473224533736,CVS,0.3190673229296479,1.8771788247807335,1.0,Healthcare
382.7923350414211,2017-11-08,26.123825073242188,2017-12-08,24.68687057495117,24.68687057495117,26.64630157470703,0.20748013083692918,Not Called,0.20748013083692918,-1.4369544982910192,0.20748013083692918,-1.4369544982910192,-1.22947436745409,-0.000122947436745409,79.42180375776768,-550.055167749093,79.42180375776768,-550.055167749093,-470.63336399132527,PPL,0.1325818881009831,1.0590728781754546,1.0,Utilities
184.536767267025,2017-11-08,54.18974304199219,2017-12-08,51.745826721191406,51.745826721191406,55.27353790283203,0.9547493399695206,Not Called,0.9547493399695206,-2.4439163208007812,0.9547493399695206,-2.4439163208007812,-1.4891669808312606,-0.00014891669808312608,176.18635674830116,-450.99241731169775,176.18635674830116,-450.99241731169775,-274.8060605633966,SLB,0.2188401695281387,3.7717803991240553,0.41463536514469984,Energy
405.0736187739657,2017-12-08,24.68687057495117,2018-01-10,22.11083984375,22.11083984375,25.18060798645019,0.21928238846485648,Not Called,0.21928238846485648,-2.5760307312011683,0.21928238846485648,-2.5760307312011683,-2.356748342736312,-0.0002356748342736312,88.82551062885793,-1043.4820903606021,88.82551062885793,-1043.4820903606021,-954.6565797317442,PPL,0.1416836227423149,1.0482504722097277,1.0,Utilities
193.2522994343177,2017-12-08,51.745826721191406,2018-01-10,52.780743255615235,61.56727600097656,52.780743255615235,1.1818781751443765,Called,1.1818781751443765,1.0349165344238287,2.2167947095682052,0.0,2.2167947095682052,0.00022167947095682051,228.40067499788603,200.0000000000001,428.40067499788614,0.0,428.40067499788614,SLB,0.2659341869070498,1.5846108796587122,1.0,Energy
82.09506773193834,2017-12-08,121.80999755859376,2018-01-10,124.24619750976564,136.22999572753906,124.24619750976564,3.4492128014640215,Called,3.4492128014640215,2.436199951171872,5.885412752635894,0.0,5.885412752635894,0.0005885412752635894,283.16335855805767,199.99999999999972,483.1633585580574,0.0,483.1633585580574,NOW,0.3228281048627248,3.1101234656208363,0.5593714993029955,Technology
863.9439259051021,2017-12-08,11.574825286865234,2018-01-10,11.806321792602539,12.284017562866213,11.806321792602539,0.1765667186558133,Called,0.1765667186558133,0.2314965057373044,0.4080632243931177,0.0,0.4080632243931177,4.080632243931177e-05,152.54374409968497,199.99999999999977,352.5437440996847,0.0,352.5437440996847,KMI,0.1998174141904204,3.061293503989275,0.40390883713184494,Energy
79.02847646733449,2017-12-08,126.5366668701172,2018-01-10,129.06740020751954,141.25332641601562,129.06740020751954,2.6729979279379066,Called,2.6729979279379066,2.5307333374023386,5.203731265340245,0.0,5.203731265340245,0.0005203731265340246,211.24295384527468,199.99999999999957,411.24295384527426,0.0,411.24295384527426,ISRG,0.2579902039676607,3.0387050553526933,0.9651469718362106,Healthcare
452.2668551111896,2018-01-10,22.11083984375,2018-02-09,21.50977325439453,21.50977325439453,22.553056640625,0.3018932890727264,Not Called,0.3018932890727264,-0.6010665893554688,0.3018932890727264,-0.6010665893554688,-0.29917330028274236,-2.9917330028274235e-05,136.53632842809523,-271.8424960802067,136.53632842809523,-271.8424960802067,-135.30616765211147,PPL,0.1883219614810605,1.6683974436220896,1.0,Utilities
274.83886200372444,2018-01-10,36.38495635986328,2018-02-09,33.67287826538086,33.67287826538086,37.11265548706055,0.440363009461203,Not Called,0.440363009461203,-2.712078094482422,0.440363009461203,-2.712078094482422,-2.271715085021219,-0.0002271715085021219,121.02886838885237,-745.3844571527783,121.02886838885237,-745.3844571527783,-624.3555887639259,O,0.1722305606435506,3.382048804298516,0.6441527166577675,Real Estate
213.05567435147586,2018-01-10,46.93608856201172,2018-02-09,40.59139633178711,40.59139633178711,47.87481033325195,0.702924194093935,Not Called,0.702924194093935,-6.344692230224609,0.702924194093935,-6.344692230224609,-5.641768036130674,-0.0005641768036130675,149.76198819065104,-1351.7726816630734,149.76198819065104,-1351.7726816630734,-1202.0106934724224,DHI,0.1977980346869972,3.2407387348798924,0.654505353157824,Consumer Cyclical
111.59308165803658,2018-01-10,89.61128997802734,2018-02-09,86.86746215820312,86.86746215820312,91.4035157775879,1.112362481028768,Not Called,1.112362481028768,-2.7438278198242188,1.112362481028768,-2.7438278198242188,-1.6314653387954507,-0.00016314653387954506,124.13195717877947,-306.1922019532365,124.13195717877947,-306.1922019532365,-182.06024477445706,KMB,0.1747107414206304,3.2292450744780403,0.8330747460344948,Consumer Defensive
168.12967093227036,2018-01-10,59.47790145874024,2018-02-09,59.93885040283203,59.93885040283203,60.667459487915046,1.2754792084248834,Not Called,1.2754792084248834,0.46094894409178977,1.2754792084248834,0.46094894409178977,1.7364281525166732,0.0001736428152516673,214.44589959342832,77.4991942867301,214.44589959342832,77.4991942867301,291.9450938801584,GILD,0.2536139522530089,3.0981980249513272,0.2837512926935363,Healthcare
464.90494724099244,2018-02-09,21.50977325439453,2018-03-13,20.163291931152344,20.163291931152344,21.939968719482422,0.28101113087340845,Not Called,0.28101113087340845,-1.3464813232421875,0.28101113087340845,-1.3464813232421875,-1.065470192368779,-0.0001065470192368779,130.64346497283358,-625.9858285428909,130.64346497283358,-625.9858285428909,-495.3423635700573,PPL,0.1812403276952519,0.5401810705712652,1.0,Utilities
296.97491022859833,2018-02-09,33.67287826538086,2018-03-13,34.346335830688474,35.58668899536133,34.346335830688474,0.623588428144414,Called,0.623588428144414,0.6734575653076149,1.2970459934520289,0.0,1.2970459934520289,0.00012970459934520288,185.19011746778008,199.99999999999935,385.19011746777943,0.0,385.19011746777943,O,0.2305640705642552,2.5366392575096457,1.0,Real Estate
246.35762510512612,2018-02-09,40.59139633178711,2018-03-13,41.33256149291992,41.33256149291992,41.40322425842285,1.2242874493843452,Not Called,1.2242874493843452,0.7411651611328125,1.2242874493843452,0.7411651611328125,1.9654526105171577,0.00019654526105171576,301.61254847633955,182.5916889073378,301.61254847633955,182.5916889073378,484.20423738367737,DHI,0.3344392939687724,2.424358040650634,1.0,Consumer Cyclical
115.11790204930804,2018-02-09,86.86746215820312,2018-03-13,88.60481140136719,88.8472671508789,88.60481140136719,1.78252110639027,Called,1.78252110639027,1.7373492431640614,3.5198703495543313,0.0,3.5198703495543313,0.00035198703495543314,205.20009012625928,199.9999999999999,405.20009012625917,0.0,405.20009012625917,KMB,0.2479215710848437,2.5493508556998017,1.0,Consumer Defensive
166.83669994991283,2018-02-09,59.93885040283203,2018-03-13,61.137627410888676,61.752437591552734,61.137627410888676,2.2136731639532385,Called,2.2136731639532385,1.1987770080566449,3.4124501720098834,0.0,3.4124501720098834,0.00034124501720098836,369.32192544164064,200.00000000000068,569.3219254416414,0.0,569.3219254416414,GILD,0.3914112305042309,2.99860154969919,1.0,Healthcare
495.95076211488913,2018-03-13,20.163291931152344,2018-04-12,20.003498077392575,20.003498077392575,20.56655776977539,0.4786738922941609,Not Called,0.4786738922941609,-0.15979385375976918,0.4786738922941609,-0.15979385375976918,0.31888003853439173,3.188800385343917e-05,237.39868168778946,-79.24988355343267,237.39868168778946,-79.24988355343267,158.14879813435678,PPL,0.2761866901254931,2.0660996751312783,1.0,Utilities
241.9400017517171,2018-03-13,41.33256149291992,2018-04-12,40.83391952514648,40.83391952514648,42.15921272277832,1.0029923691534641,Not Called,1.0029923691534641,-0.4986419677734446,1.0029923691534641,-0.4986419677734446,0.5043504013800195,5.043504013800195e-05,242.663975549948,-120.64143855658685,242.663975549948,-120.64143855658685,122.02253699336114,DHI,0.2824755310502455,0.5069190337807076,1.0,Consumer Cyclical
28.570611471072606,2018-03-13,350.010009765625,2018-04-12,306.3399963378906,306.3399963378906,357.0102099609375,11.212080587035302,Not Called,11.212080587035302,-43.670013427734375,11.212080587035302,-43.670013427734375,-32.45793284069907,-0.003245793284069907,320.3359982345413,-1247.6789865803225,320.3359982345413,-1247.6789865803225,-927.3429883457812,CHTR,0.348496215850943,2.757622892692771,0.48016123492434737,Communication Services
972.6140635458206,2018-03-13,10.281570434570312,2018-04-12,10.006892204284668,10.006892204284668,10.487201843261719,0.32731025757849874,Not Called,0.32731025757849874,-0.27467823028564453,0.32731025757849874,-0.27467823028564453,0.05263202729285421,5.263202729285421e-06,318.3465596636529,-267.15590972569544,318.3465596636529,-267.15590972569544,51.190649937957474,KIM,0.3496946462895277,2.1674229510928256,0.48310275852766316,Real Estate
83.31223598251863,2018-03-13,120.03038787841795,2018-04-12,116.3584442138672,116.3584442138672,122.43099563598632,3.33590962822408,Not Called,3.33590962822408,-3.671943664550753,3.33590962822408,-3.671943664550753,-0.33603403632667295,-3.360340363266729e-05,277.92209016296056,-305.91783709556654,277.92209016296056,-305.91783709556654,-27.995746932606014,UHS,0.3095118999895106,1.9907935006202229,0.5929743236198423,Healthcare
499.91256335819264,2018-04-12,20.003498077392575,2018-05-11,20.206867218017575,20.206867218017575,20.403568038940428,0.2898373590574961,Not Called,0.2898373590574961,0.203369140625,0.2898373590574961,0.203369140625,0.4932064996824961,4.932064996824961e-05,144.89333712340175,101.6667883977965,144.89333712340175,101.6667883977965,246.56012552119824,PPL,0.1936239417868473,-0.8420917914848245,1.0,Utilities
244.89444354813324,2018-04-12,40.83391952514648,2018-05-11,40.62710952758789,40.62710952758789,41.650597915649406,1.17564914539226,Not Called,1.17564914539226,-0.20680999755858664,1.17564914539226,-0.20680999755858664,0.9688391478336733,9.688391478336733e-05,287.9099432686759,-50.64661927230087,287.9099432686759,-50.64661927230087,237.26332399637502,DHI,0.3173778340045529,0.800969579565522,1.0,Consumer Cyclical
32.64346843227771,2018-04-12,306.3399963378906,2018-05-11,272.8099975585937,272.8099975585937,312.46679626464845,8.423832503030823,Not Called,8.423832503030823,-33.52999877929693,8.423832503030823,-33.52999877929693,-25.10616627626611,-0.002510616627626611,274.9831103914816,-1094.5354566862895,274.9831103914816,-1094.5354566862895,-819.5523462948079,CHTR,0.3089561166392173,0.5182080653079076,1.0,Communication Services
999.3112542691609,2018-04-12,10.006892204284668,2018-05-11,10.207030048370362,10.306886672973633,10.207030048370362,0.19896142521911386,Called,0.19896142521911386,0.20013784408569357,0.39909926930480744,0.0,0.39909926930480744,3.990992693048074e-05,198.82439138689256,200.00000000000023,398.8243913868928,0.0,398.8243913868928,KIM,0.2428848979812595,-0.4981073125800292,1.0,Real Estate
85.94133470554115,2018-04-12,116.3584442138672,2018-05-11,114.6726531982422,114.6726531982422,118.68561309814454,2.7023542404082406,Not Called,2.7023542404082406,-1.685791015625,2.7023542404082406,-1.685791015625,1.0165632247832406,0.00010165632247832406,232.24393026786302,-144.8791299174223,232.24393026786302,-144.8791299174223,87.36480035044075,UHS,0.2674794578579358,0.3490074566680466,1.0,Healthcare
494.88126447841654,2018-05-11,20.206867218017575,2018-06-12,19.29479217529297,19.29479217529297,20.611004562377925,0.28376131508065683,Not Called,0.28376131508065683,-0.9120750427246058,0.28376131508065683,-0.9120750427246058,-0.628313727643949,-6.28313727643949e-05,140.42815841717382,-451.36885044275874,140.42815841717382,-451.36885044275874,-310.9406920255849,PPL,0.1907075709500688,-0.5963293032412117,1.0,Utilities
246.14106482789495,2018-05-11,40.62710952758789,2018-06-12,41.43965171813965,41.5994987487793,41.43965171813965,1.1990890926104214,Called,1.1990890926104214,0.8125421905517598,2.011631283162181,0.0,2.011631283162181,0.0002011631283162181,295.1450660786435,200.00000000000048,495.14506607864394,0.0,495.14506607864394,DHI,0.3252875911397236,0.5805058315831586,1.0,Consumer Cyclical
36.655548145196605,2018-05-11,272.8099975585937,2018-06-12,278.26619750976556,290.9800109863281,278.26619750976556,11.407620253610787,Called,11.407620253610787,5.456199951171868,16.863820204782655,0.0,16.863820204782655,0.0016863820204782655,418.1525734283501,199.99999999999977,618.1525734283499,0.0,618.1525734283499,CHTR,0.4507877201794134,1.9803010767059408,1.0,Communication Services
87.20474952918669,2018-05-11,114.6726531982422,2018-06-12,112.4920425415039,112.4920425415039,116.96610626220705,2.2418559113677503,Not Called,2.2418559113677503,-2.1806106567382955,2.2418559113677503,-2.1806106567382955,0.06124525462945485,6.124525462945485e-06,195.5004832313512,-190.15960614153835,195.5004832313512,-190.15960614153835,5.340877089812872,UHS,0.2423624869714032,-0.3355751924694258,1.0,Healthcare
93.99600786608435,2018-05-11,106.3874969482422,2018-06-12,103.7282257080078,103.7282257080078,108.51524688720704,3.7326904220084813,Not Called,3.7326904220084813,-2.6592712402344034,3.7326904220084813,-2.6592712402344034,1.073419181774078,0.00010734191817740779,350.85799826876695,-249.96088041512488,350.85799826876695,-249.96088041512488,100.89711785364206,IFF,0.3906166047223532,3.193905964384025,0.5133906235598074,Basic Materials
518.274563890096,2018-06-12,19.29479217529297,2018-07-12,19.68068801879883,21.147506713867188,19.68068801879883,0.3576141208378969,Called,0.3576141208378969,0.38589584350586037,0.7435099643437573,0.0,0.7435099643437573,7.435099643437573e-05,185.3423025182011,200.00000000000054,385.3423025182017,0.0,385.3423025182017,PPL,0.2323057181641334,0.8828836634572487,1.0,Utilities
88.89517670825919,2018-06-12,112.4920425415039,2018-07-12,111.05692291259766,111.05692291259766,114.74188339233399,1.1392413248344013,Not Called,1.1392413248344013,-1.43511962890625,1.1392413248344013,-1.43511962890625,-0.2958783040718487,-2.958783040718487e-05,101.2730588845054,-127.57521300911245,101.2730588845054,-127.57521300911245,-26.302154124607032,UHS,0.1531017458478557,-2.2850375856957217,1.0,Healthcare
96.40577510840428,2018-06-12,103.7282257080078,2018-07-12,105.80279022216796,107.4322280883789,105.80279022216796,3.4409519389302474,Called,3.4409519389302474,2.0745645141601585,5.515516453090406,0.0,5.515516453090406,0.0005515516453090406,331.7276387833371,200.00000000000023,531.7276387833374,0.0,531.7276387833374,IFF,0.3742977157213289,1.0488878898651028,1.0,Basic Materials
213.75654973131617,2018-06-12,46.78219223022461,2018-07-12,46.54499053955078,46.54499053955078,47.7178360748291,2.271293675880237,Not Called,2.271293675880237,-0.23720169067382812,2.271293675880237,-0.23720169067382812,2.034091985206409,0.0002034091985206409,485.5038995827178,-50.70341498887242,485.5038995827178,-50.70341498887242,434.8004845938454,SRE,0.4642845574480693,4.732565742721749,0.556316343931551,Utilities
277.51826194533584,2018-06-12,36.03366470336914,2018-07-12,36.75433799743652,39.66569137573242,36.75433799743652,1.5403795270171123,Called,1.5403795270171123,0.7206732940673817,2.261052821084494,0.0,2.261052821084494,0.0002261052821084494,427.4834490739675,199.99999999999966,627.4834490739672,0.0,627.4834490739672,APA,0.442940655297767,2.518420954287609,0.33341448985907146,Energy
90.04391385731125,2018-07-12,111.05692291259766,2018-08-10,113.27806137084961,120.63731384277344,113.27806137084961,0.8476107766516563,Called,0.8476107766516563,2.221138458251957,3.0687492349036134,0.0,3.0687492349036134,0.00030687492349036133,76.32219175735042,200.00000000000034,276.32219175735077,0.0,276.32219175735077,UHS,0.1293781107016357,-1.2782870892157108,1.0,Healthcare
214.84589177223438,2018-07-12,46.54499053955078,2018-08-10,46.06598663330078,46.06598663330078,47.4758903503418,2.2428478150642555,Not Called,2.2428478150642555,-0.47900390625,2.2428478150642555,-0.47900390625,1.7638439088142555,0.00017638439088142556,481.8666389368874,-102.912021400665,481.8666389368874,-102.912021400665,378.9546175362224,SRE,0.4608175695073429,1.2527987223592154,1.0,Utilities
28.763734380325776,2018-07-12,347.6600036621094,2018-08-10,343.0,343.0,354.6132037353516,21.672680334452906,Not Called,21.672680334452906,-4.660003662109375,21.672680334452906,-4.660003662109375,17.01267667234353,0.001701267667234353,623.3872204499133,-134.03910754825944,623.3872204499133,-134.03910754825944,489.3481129016539,BIIB,0.5683448281169364,3.090192269707229,0.4900855228316008,Healthcare
65.4799818755055,2018-07-12,152.7184295654297,2018-08-10,137.85777282714844,137.85777282714844,155.77279815673828,5.312346119502209,Not Called,5.312346119502209,-14.86065673828125,5.312346119502209,-14.86065673828125,-9.548310618779041,-0.0009548310618779041,347.85232762141663,-973.075533880765,347.85232762141663,-973.075533880765,-625.2232062593483,WYNN,0.3797324539719139,2.6856764259378823,0.2917972454960519,Consumer Cyclical
358.35883072964157,2018-07-12,27.904991149902344,2018-08-10,28.463090972900392,28.524494171142575,28.463090972900392,0.7133995867148037,Called,0.7133995867148037,0.5580998229980487,1.2714994097128525,0.0,1.2714994097128525,0.00012714994097128525,255.6530417381266,200.00000000000065,455.6530417381273,0.0,455.6530417381273,CAG,0.2973180845302188,2.177312877801881,0.47044089739505285,Consumer Defensive
