EntryDate,EntryPrice,ExpiryDate,ExitPrice,SpotPrice_Close,Strike,Premium,Outcome,PnL_Call,PnL_Stock,PnL_Realized,PnL_Unrealized,PnL_Total,Ticker
2023-02-06,16.59000015258789,2023-03-08,15.279999732971191,15.279999732971191,16.921800155639648,0.33180000305175783,Not Called,0.33180000305175783,-1.3100004196166992,0.33180000305175783,-1.3100004196166992,-0.9782004165649414,NCLH
2023-03-08,15.279999732971191,2023-04-06,13.079999923706056,13.079999923706056,15.585599727630616,0.30559999465942383,Not Called,0.30559999465942383,-2.199999809265135,0.30559999465942383,-2.199999809265135,-1.894399814605711,NCLH
2023-04-06,13.079999923706056,2023-05-08,13.341599922180178,14.260000228881836,13.341599922180178,0.26159999847412113,Called,0.26159999847412113,0.2615999984741215,0.5231999969482426,0.0,0.5231999969482426,NCLH
2023-05-08,14.260000228881836,2023-06-07,14.545200233459473,17.020000457763672,14.545200233459473,0.2852000045776367,Called,0.2852000045776367,0.2852000045776375,0.5704000091552742,0.0,0.5704000091552742,NCLH
2023-06-07,17.020000457763672,2023-07-10,17.360400466918946,22.520000457763672,17.360400466918946,0.34040000915527346,Called,0.34040000915527346,0.3404000091552746,0.680800018310548,0.0,0.680800018310548,NCLH
2023-07-10,22.520000457763672,2023-08-08,18.420000076293945,18.420000076293945,22.970400466918946,0.45040000915527345,Not Called,0.45040000915527345,-4.100000381469727,0.45040000915527345,-4.100000381469727,-3.649600372314453,NCLH
2023-08-08,18.420000076293945,2023-09-07,16.489999771118164,16.489999771118164,18.788400077819823,0.36840000152587893,Not Called,0.36840000152587893,-1.9300003051757812,0.36840000152587893,-1.9300003051757812,-1.5616003036499024,NCLH
2023-09-07,16.489999771118164,2023-10-06,16.649999618530273,16.649999618530273,16.819799766540527,0.32979999542236327,Not Called,0.32979999542236327,0.15999984741210938,0.32979999542236327,0.15999984741210938,0.48979984283447264,NCLH
2023-10-06,16.649999618530273,2023-11-06,13.109999656677246,13.109999656677246,16.98299961090088,0.33299999237060546,Not Called,0.33299999237060546,-3.5399999618530273,0.33299999237060546,-3.5399999618530273,-3.206999969482422,NCLH
2023-11-06,13.109999656677246,2023-12-06,13.372199649810792,18.18000030517578,13.372199649810792,0.2621999931335449,Called,0.2621999931335449,0.2621999931335459,0.5243999862670908,0.0,0.5243999862670908,NCLH
2023-12-06,18.18000030517578,2024-01-08,17.760000228881836,17.760000228881836,18.5436003112793,0.3636000061035156,Not Called,0.3636000061035156,-0.4200000762939453,0.3636000061035156,-0.4200000762939453,-0.056400070190429696,NCLH
2024-01-08,17.760000228881836,2024-02-07,17.389999389648438,17.389999389648438,18.115200233459472,0.35520000457763673,Not Called,0.35520000457763673,-0.37000083923339844,0.35520000457763673,-0.37000083923339844,-0.014800834655761708,NCLH
2024-02-07,17.389999389648438,2024-03-08,17.737799377441405,19.989999771118164,17.737799377441405,0.3477999877929688,Called,0.3477999877929688,0.3477999877929676,0.6955999755859363,0.0,0.6955999755859363,NCLH
2024-03-08,19.989999771118164,2024-04-09,19.40999984741211,19.40999984741211,20.389799766540527,0.3997999954223633,Not Called,0.3997999954223633,-0.5799999237060547,0.3997999954223633,-0.5799999237060547,-0.1801999282836914,NCLH
2016-08-17,11.147490501403809,2016-09-16,11.370440311431885,12.565556526184082,11.370440311431885,0.22294981002807618,Called,0.22294981002807618,0.22294981002807646,0.44589962005615263,0.0,0.44589962005615263,DELL
2016-09-16,12.565556526184082,2016-10-17,12.28557300567627,12.28557300567627,12.816867656707764,0.25131113052368165,Not Called,0.25131113052368165,-0.2799835205078125,0.25131113052368165,-0.2799835205078125,-0.028672389984130853,DELL
2016-10-17,12.28557300567627,2016-11-15,12.531284465789795,12.982939720153809,12.531284465789795,0.2457114601135254,Called,0.2457114601135254,0.24571146011352596,0.49142292022705136,0.0,0.49142292022705136,DELL
2016-11-15,12.982939720153809,2016-12-15,13.242598514556885,14.714688301086426,13.242598514556885,0.25965879440307615,Called,0.25965879440307615,0.2596587944030766,0.5193175888061528,0.0,0.5193175888061528,DELL
2016-12-15,14.714688301086426,2017-01-18,15.008982067108155,15.183921813964844,15.008982067108155,0.2942937660217285,Called,0.2942937660217285,0.2942937660217293,0.5885875320434578,0.0,0.5885875320434578,DELL
2017-01-18,15.183921813964844,2017-02-16,15.48760025024414,16.881967544555664,15.48760025024414,0.30367843627929686,Called,0.30367843627929686,0.3036784362792968,0.6073568725585936,0.0,0.6073568725585936,DELL
2017-02-16,16.881967544555664,2017-03-20,16.60976219177246,16.60976219177246,17.219606895446777,0.3376393508911133,Not Called,0.3376393508911133,-0.2722053527832031,0.3376393508911133,-0.2722053527832031,0.06543399810791017,DELL
2017-03-20,16.60976219177246,2017-04-19,16.729013442993164,16.729013442993164,16.94195743560791,0.33219524383544924,Not Called,0.33219524383544924,0.11925125122070312,0.33219524383544924,0.11925125122070312,0.45144649505615236,DELL
2017-04-19,16.729013442993164,2017-05-18,16.762714385986328,16.762714385986328,17.063593711853027,0.3345802688598633,Not Called,0.3345802688598633,0.03370094299316406,0.3345802688598633,0.03370094299316406,0.36828121185302737,DELL
2017-05-18,16.762714385986328,2017-06-19,16.2468204498291,16.2468204498291,17.097968673706056,0.3352542877197266,Not Called,0.3352542877197266,-0.5158939361572266,0.3352542877197266,-0.5158939361572266,-0.18063964843749997,DELL
2017-06-19,16.2468204498291,2017-07-19,16.49569320678711,16.49569320678711,16.571756858825683,0.32493640899658205,Not Called,0.32493640899658205,0.2488727569580078,0.32493640899658205,0.2488727569580078,0.5738091659545899,DELL
2017-07-19,16.49569320678711,2017-08-17,16.825607070922853,17.21379852294922,16.825607070922853,0.3299138641357422,Called,0.3299138641357422,0.32991386413574375,0.659827728271486,0.0,0.659827728271486,DELL
2017-08-17,17.21379852294922,2017-09-18,17.558074493408203,19.922901153564453,17.558074493408203,0.3442759704589844,Called,0.3442759704589844,0.34427597045898395,0.6885519409179683,0.0,0.6885519409179683,DELL
2017-09-18,19.922901153564453,2017-10-17,20.32135917663574,20.996170043945312,20.32135917663574,0.3984580230712891,Called,0.3984580230712891,0.39845802307128864,0.7969160461425777,0.0,0.7969160461425777,DELL
2017-10-17,20.996170043945312,2017-11-15,20.80951499938965,20.80951499938965,21.41609344482422,0.4199234008789063,Not Called,0.4199234008789063,-0.18665504455566406,0.4199234008789063,-0.18665504455566406,0.23326835632324222,DELL
2017-11-15,20.80951499938965,2017-12-15,20.996170043945312,20.996170043945312,21.22570529937744,0.416190299987793,Not Called,0.416190299987793,0.18665504455566406,0.416190299987793,0.18665504455566406,0.6028453445434571,DELL
2017-12-15,20.996170043945312,2018-01-18,21.41609344482422,22.914575576782227,21.41609344482422,0.4199234008789063,Called,0.4199234008789063,0.41992340087890767,0.839846801757814,0.0,0.839846801757814,DELL
2018-01-18,22.914575576782227,2018-02-16,18.09263801574707,18.09263801574707,23.37286708831787,0.4582915115356445,Not Called,0.4582915115356445,-4.821937561035156,0.4582915115356445,-4.821937561035156,-4.363646049499511,DELL
2018-02-16,18.09263801574707,2018-03-20,18.454490776062013,20.283248901367188,18.454490776062013,0.3618527603149414,Called,0.3618527603149414,0.3618527603149424,0.7237055206298838,0.0,0.7237055206298838,DELL
2018-03-20,20.283248901367188,2018-04-19,19.158130645751957,19.158130645751957,20.68891387939453,0.40566497802734375,Not Called,0.40566497802734375,-1.1251182556152308,0.40566497802734375,-1.1251182556152308,-0.719453277587887,DELL
2018-04-19,19.158130645751957,2018-05-18,19.541293258666997,20.43101692199707,19.541293258666997,0.38316261291503917,Called,0.38316261291503917,0.38316261291504006,0.7663252258300792,0.0,0.7663252258300792,DELL
2018-05-18,20.43101692199707,2018-06-19,20.839637260437012,23.07271385192871,20.839637260437012,0.4086203384399414,Called,0.4086203384399414,0.40862033843994183,0.8172406768798832,0.0,0.8172406768798832,DELL
2018-06-19,23.07271385192871,2018-07-19,23.534168128967284,24.560773849487305,23.534168128967284,0.4614542770385742,Called,0.4614542770385742,0.4614542770385732,0.9229085540771474,0.0,0.9229085540771474,DELL
2018-07-19,24.560773849487305,2018-08-17,24.630769729614254,24.630769729614254,25.051989326477052,0.4912154769897461,Not Called,0.4912154769897461,0.06999588012694957,0.4912154769897461,0.06999588012694957,0.5612113571166957,DELL
2018-08-17,24.630769729614254,2018-09-18,24.98593521118164,24.98593521118164,25.12338512420654,0.4926153945922851,Not Called,0.4926153945922851,0.35516548156738637,0.4926153945922851,0.35516548156738637,0.8477808761596715,DELL
2018-09-18,24.98593521118164,2018-10-17,24.65410041809082,24.65410041809082,25.485653915405273,0.49971870422363285,Not Called,0.49971870422363285,-0.3318347930908203,0.49971870422363285,-0.3318347930908203,0.16788391113281254,DELL
2018-10-17,24.65410041809082,2018-11-15,25.147182426452638,27.23617553710937,25.147182426452638,0.4930820083618164,Called,0.4930820083618164,0.49308200836181726,0.9861640167236336,0.0,0.9861640167236336,DELL
2018-11-15,27.23617553710937,2018-12-18,27.44356346130371,27.44356346130371,27.78089904785156,0.5447235107421874,Not Called,0.5447235107421874,0.2073879241943395,0.5447235107421874,0.2073879241943395,0.7521114349365269,DELL
2018-12-18,27.44356346130371,2019-01-18,20.29623794555664,20.29623794555664,27.992434730529787,0.5488712692260742,Not Called,0.5488712692260742,-7.14732551574707,0.5488712692260742,-7.14732551574707,-6.598454246520996,DELL
2019-01-18,20.29623794555664,2019-02-20,20.702162704467774,26.00352668762207,20.702162704467774,0.40592475891113283,Called,0.40592475891113283,0.40592475891113367,0.8118495178222664,0.0,0.8118495178222664,DELL
2019-02-20,26.00352668762207,2019-03-21,26.523597221374512,28.424097061157227,26.523597221374512,0.5200705337524414,Called,0.5200705337524414,0.5200705337524418,1.0401410675048832,0.0,1.0401410675048832,DELL
2019-03-21,28.424097061157227,2019-04-22,28.99257900238037,29.613311767578125,28.99257900238037,0.5684819412231445,Called,0.5684819412231445,0.5684819412231441,1.1369638824462887,0.0,1.1369638824462887,DELL
2019-04-22,29.613311767578125,2019-05-21,30.205578002929688,32.60975646972656,30.205578002929688,0.5922662353515625,Called,0.5922662353515625,0.5922662353515626,1.1845324707031253,0.0,1.1845324707031253,DELL
2019-05-21,32.60975646972656,2019-06-20,25.47447204589844,25.47447204589844,33.2619515991211,0.6521951293945313,Not Called,0.6521951293945313,-7.1352844238281214,0.6521951293945313,-7.1352844238281214,-6.48308929443359,DELL
2019-06-20,25.47447204589844,2019-07-22,25.983961486816412,26.415542602539062,25.983961486816412,0.5094894409179689,Called,0.5094894409179689,0.5094894409179709,1.0189788818359398,0.0,1.0189788818359398,DELL
2019-07-22,26.415542602539062,2019-08-20,22.693395614624023,22.693395614624023,26.943853454589846,0.5283108520507812,Not Called,0.5283108520507812,-3.722146987915039,0.5283108520507812,-3.722146987915039,-3.1938361358642577,DELL
2019-08-20,22.693395614624023,2019-09-19,23.147263526916504,24.83304214477539,23.147263526916504,0.45386791229248047,Called,0.45386791229248047,0.45386791229248047,0.9077358245849609,0.0,0.9077358245849609,DELL
2019-09-19,24.83304214477539,2019-10-18,23.348865509033203,23.348865509033203,25.3297029876709,0.4966608428955078,Not Called,0.4966608428955078,-1.4841766357421875,0.4966608428955078,-1.4841766357421875,-0.9875157928466797,DELL
2019-10-18,23.348865509033203,2019-11-18,23.815842819213866,26.017576217651367,23.815842819213866,0.4669773101806641,Called,0.4669773101806641,0.46697731018066335,0.9339546203613274,0.0,0.9339546203613274,DELL
2019-11-18,26.017576217651367,2019-12-18,23.409730911254883,23.409730911254883,26.537927742004396,0.5203515243530273,Not Called,0.5203515243530273,-2.6078453063964844,0.5203515243530273,-2.6078453063964844,-2.087493782043457,DELL
2019-12-18,23.409730911254883,2020-01-21,23.07731437683105,23.07731437683105,23.87792552947998,0.46819461822509767,Not Called,0.46819461822509767,-0.3324165344238317,0.46819461822509767,-0.3324165344238317,0.135778083801266,DELL
2020-01-21,23.07731437683105,2020-02-20,23.53886066436767,24.790904998779297,23.53886066436767,0.461546287536621,Called,0.461546287536621,0.4615462875366205,0.9230925750732415,0.0,0.9230925750732415,DELL
2020-02-20,24.790904998779297,2020-03-20,15.211644172668455,15.211644172668455,25.286723098754884,0.49581809997558596,Not Called,0.49581809997558596,-9.579260826110842,0.49581809997558596,-9.579260826110842,-9.083442726135255,DELL
2020-03-20,15.211644172668455,2020-04-21,15.515877056121825,17.510480880737305,15.515877056121825,0.30423288345336913,Called,0.30423288345336913,0.30423288345336985,0.608465766906739,0.0,0.608465766906739,DELL
2020-04-21,17.510480880737305,2020-05-20,17.86069049835205,20.90957260131836,17.86069049835205,0.3502096176147461,Called,0.3502096176147461,0.3502096176147447,0.7004192352294908,0.0,0.7004192352294908,DELL
2020-05-20,20.90957260131836,2020-06-19,21.327764053344726,22.904083251953125,21.327764053344726,0.4181914520263672,Called,0.4181914520263672,0.41819145202636676,0.836382904052734,0.0,0.836382904052734,DELL
2020-06-19,22.904083251953125,2020-07-21,23.36216491699219,28.587963104248047,23.36216491699219,0.4580816650390625,Called,0.4580816650390625,0.4580816650390638,0.9161633300781262,0.0,0.9161633300781262,DELL
2020-07-21,28.587963104248047,2020-08-19,28.021448135375977,28.021448135375977,29.159722366333007,0.571759262084961,Not Called,0.571759262084961,-0.5665149688720703,0.571759262084961,-0.5665149688720703,0.0052442932128906605,DELL
2020-08-19,28.021448135375977,2020-09-18,28.581877098083496,31.07407760620117,28.581877098083496,0.5604289627075195,Called,0.5604289627075195,0.560428962707519,1.1208579254150384,0.0,1.1208579254150384,DELL
2020-09-18,31.07407760620117,2020-10-19,31.695559158325192,32.53952407836914,31.695559158325192,0.6214815521240233,Called,0.6214815521240233,0.621481552124024,1.2429631042480473,0.0,1.2429631042480473,DELL
2020-10-19,32.53952407836914,2020-11-17,31.77168273925781,31.77168273925781,33.190314559936525,0.6507904815673828,Not Called,0.6507904815673828,-0.7678413391113317,0.6507904815673828,-0.7678413391113317,-0.11705085754394884,DELL
2020-11-17,31.77168273925781,2020-12-17,32.407116394042966,34.97882461547852,32.407116394042966,0.6354336547851562,Called,0.6354336547851562,0.6354336547851567,1.270867309570313,0.0,1.270867309570313,DELL
2020-12-17,34.97882461547852,2021-01-20,35.67840110778809,36.07439804077149,35.67840110778809,0.6995764923095704,Called,0.6995764923095704,0.6995764923095678,1.3991529846191382,0.0,1.3991529846191382,DELL
2021-01-20,36.07439804077149,2021-02-19,36.79588600158692,37.81607818603516,36.79588600158692,0.7214879608154299,Called,0.7214879608154299,0.7214879608154305,1.4429759216308604,0.0,1.4429759216308604,DELL
2021-02-19,37.81607818603516,2021-03-22,38.57239974975587,40.89680099487305,38.57239974975587,0.7563215637207032,Called,0.7563215637207032,0.7563215637207037,1.512643127441407,0.0,1.512643127441407,DELL
2021-03-22,40.89680099487305,2021-04-21,41.714737014770506,47.479610443115234,41.714737014770506,0.817936019897461,Called,0.817936019897461,0.8179360198974592,1.6358720397949202,0.0,1.6358720397949202,DELL
2021-04-21,47.479610443115234,2021-05-20,46.16866683959961,46.16866683959961,48.42920265197754,0.9495922088623047,Not Called,0.9495922088623047,-1.310943603515625,0.9495922088623047,-1.310943603515625,-0.36135139465332033,DELL
2021-05-20,46.16866683959961,2021-06-21,46.819461822509766,46.819461822509766,47.0920401763916,0.9233733367919922,Not Called,0.9233733367919922,0.6507949829101562,0.9233733367919922,0.6507949829101562,1.5741683197021485,DELL
2021-06-21,46.819461822509766,2021-07-21,45.04500961303711,45.04500961303711,47.75585105895996,0.9363892364501953,Not Called,0.9363892364501953,-1.7744522094726562,0.9363892364501953,-1.7744522094726562,-0.8380629730224609,DELL
2021-07-21,45.04500961303711,2021-08-19,45.04969024658203,45.04969024658203,45.94590980529785,0.9009001922607422,Not Called,0.9009001922607422,0.004680633544921875,0.9009001922607422,0.004680633544921875,0.9055808258056641,DELL
2021-08-19,45.04969024658203,2021-09-20,45.950684051513676,47.22678756713867,45.950684051513676,0.9009938049316406,Called,0.9009938049316406,0.9009938049316446,1.8019876098632852,0.0,1.8019876098632852,DELL
2021-09-20,47.22678756713867,2021-10-19,48.17132331848145,51.880645751953125,48.17132331848145,0.9445357513427735,Called,0.9445357513427735,0.9445357513427766,1.88907150268555,0.0,1.88907150268555,DELL
2021-10-19,51.880645751953125,2021-11-17,51.72988128662109,51.72988128662109,52.91825866699219,1.0376129150390625,Not Called,1.0376129150390625,-0.15076446533203836,1.0376129150390625,-0.15076446533203836,0.8868484497070241,DELL
2021-11-17,51.72988128662109,2021-12-17,50.48283004760742,50.48283004760742,52.76447891235351,1.0345976257324216,Not Called,1.0345976257324216,-1.2470512390136648,1.0345976257324216,-1.2470512390136648,-0.21245361328124313,DELL
2021-12-17,50.48283004760742,2022-01-19,51.49248664855957,53.54043197631836,51.49248664855957,1.0096566009521484,Called,1.0096566009521484,1.0096566009521482,2.0193132019042963,0.0,2.0193132019042963,DELL
2022-01-19,53.54043197631836,2022-02-17,54.61124061584473,54.741302490234375,54.61124061584473,1.0708086395263672,Called,1.0708086395263672,1.0708086395263692,2.1416172790527366,0.0,2.1416172790527366,DELL
2022-02-17,54.741302490234375,2022-03-21,48.33049774169922,48.33049774169922,55.83612854003906,1.0948260498046876,Not Called,1.0948260498046876,-6.410804748535156,1.0948260498046876,-6.410804748535156,-5.3159786987304685,DELL
2022-03-21,48.33049774169922,2022-04-20,45.58071899414063,45.58071899414063,49.2971076965332,0.9666099548339844,Not Called,0.9666099548339844,-2.7497787475585866,0.9666099548339844,-2.7497787475585866,-1.7831687927246023,DELL
2022-04-20,45.58071899414063,2022-05-19,38.23199462890625,38.23199462890625,46.492333374023445,0.9116143798828127,Not Called,0.9116143798828127,-7.348724365234382,0.9116143798828127,-7.348724365234382,-6.43710998535157,DELL
2022-05-19,38.23199462890625,2022-06-21,38.996634521484374,45.7946662902832,38.996634521484374,0.764639892578125,Called,0.764639892578125,0.7646398925781241,1.5292797851562492,0.0,1.5292797851562492,DELL
2022-06-21,45.7946662902832,2022-07-21,41.85624313354492,41.85624313354492,46.710559616088865,0.9158933258056641,Not Called,0.9158933258056641,-3.9384231567382812,0.9158933258056641,-3.9384231567382812,-3.0225298309326174,DELL
2022-07-21,41.85624313354492,2022-08-19,42.69336799621582,44.687278747558594,42.69336799621582,0.8371248626708985,Called,0.8371248626708985,0.8371248626708976,1.674249725341796,0.0,1.674249725341796,DELL
2022-08-19,44.687278747558594,2022-09-20,34.638031005859375,34.638031005859375,45.58102432250977,0.8937455749511719,Not Called,0.8937455749511719,-10.049247741699219,0.8937455749511719,-10.049247741699219,-9.155502166748047,DELL
2022-09-20,34.638031005859375,2022-10-19,32.644474029541016,32.644474029541016,35.330791625976566,0.6927606201171875,Not Called,0.6927606201171875,-1.9935569763183594,0.6927606201171875,-1.9935569763183594,-1.3007963562011717,DELL
2022-10-19,32.644474029541016,2022-11-17,33.29736351013184,39.52545928955078,33.29736351013184,0.6528894805908203,Called,0.6528894805908203,0.6528894805908223,1.3057789611816426,0.0,1.3057789611816426,DELL
2022-11-17,39.52545928955078,2022-12-19,36.91315078735352,36.91315078735352,40.3159684753418,0.7905091857910156,Not Called,0.7905091857910156,-2.6123085021972585,0.7905091857910156,-2.6123085021972585,-1.821799316406243,DELL
2022-12-19,36.91315078735352,2023-01-20,37.651413803100596,38.1057243347168,37.651413803100596,0.7382630157470704,Called,0.7382630157470704,0.7382630157470729,1.4765260314941433,0.0,1.4765260314941433,DELL
2023-01-20,38.1057243347168,2023-02-21,38.867838821411134,39.96990585327149,38.867838821411134,0.7621144866943359,Called,0.7621144866943359,0.7621144866943368,1.5242289733886727,0.0,1.5242289733886727,DELL
2023-02-21,39.96990585327149,2023-03-22,36.33454513549805,36.33454513549805,40.76930397033692,0.7993981170654298,Not Called,0.7993981170654298,-3.6353607177734446,0.7993981170654298,-3.6353607177734446,-2.8359626007080148,DELL
2023-03-22,36.33454513549805,2023-04-21,37.06123603820801,41.13398742675781,37.06123603820801,0.726690902709961,Called,0.726690902709961,0.7266909027099615,1.4533818054199226,0.0,1.4533818054199226,DELL
2023-04-21,41.13398742675781,2023-05-22,41.95666717529297,45.75361633300781,41.95666717529297,0.8226797485351562,Called,0.8226797485351562,0.8226797485351582,1.6453594970703145,0.0,1.6453594970703145,DELL
2023-05-22,45.75361633300781,2023-06-22,46.66868865966797,49.35308074951172,46.66868865966797,0.9150723266601563,Called,0.9150723266601563,0.9150723266601588,1.830144653320315,0.0,1.830144653320315,DELL
2023-06-22,49.35308074951172,2023-07-24,50.34014236450195,52.07073211669922,50.34014236450195,0.9870616149902344,Called,0.9870616149902344,0.9870616149902318,1.9741232299804663,0.0,1.9741232299804663,DELL
2023-07-24,52.07073211669922,2023-08-22,53.1121467590332,54.07680892944336,53.1121467590332,1.0414146423339843,Called,1.0414146423339843,1.041414642333983,2.0828292846679672,0.0,2.0828292846679672,DELL
2023-08-22,54.07680892944336,2023-09-21,55.15834510803223,66.32645416259766,55.15834510803223,1.0815361785888673,Called,1.0815361785888673,1.0815361785888697,2.163072357177737,0.0,2.163072357177737,DELL
2023-09-21,66.32645416259766,2023-10-20,63.87459945678711,63.87459945678711,67.65298324584961,1.3265290832519532,Not Called,1.3265290832519532,-2.451854705810547,1.3265290832519532,-2.451854705810547,-1.1253256225585937,DELL
2023-10-20,63.87459945678711,2023-11-20,65.15209144592285,71.49588012695312,65.15209144592285,1.2774919891357421,Called,1.2774919891357421,1.27749198913574,2.554983978271482,0.0,2.554983978271482,DELL
2023-11-20,71.49588012695312,2023-12-20,70.57977294921875,70.57977294921875,72.92579772949219,1.4299176025390625,Not Called,1.4299176025390625,-0.916107177734375,1.4299176025390625,-0.916107177734375,0.5138104248046875,DELL
2023-12-20,70.57977294921875,2024-01-23,71.99136840820313,80.69432067871094,71.99136840820313,1.411595458984375,Called,1.411595458984375,1.4115954589843795,2.8231909179687547,0.0,2.8231909179687547,DELL
2024-01-23,80.69432067871094,2024-02-22,82.30820709228516,85.94145202636719,82.30820709228516,1.6138864135742188,Called,1.6138864135742188,1.613886413574221,3.22777282714844,0.0,3.22777282714844,DELL
2024-02-22,85.94145202636719,2024-03-22,87.66028106689453,109.8766098022461,87.66028106689453,1.7188290405273439,Called,1.7188290405273439,1.7188290405273392,3.437658081054683,0.0,3.437658081054683,DELL
2024-03-22,109.8766098022461,2024-04-23,112.07414199829101,118.54920959472656,112.07414199829101,2.197532196044922,Called,2.197532196044922,2.197532196044918,4.395064392089839,0.0,4.395064392089839,DELL
2015-01-02,132.5050506591797,2015-02-03,135.15515167236327,137.68521118164062,135.15515167236327,2.6501010131835936,Called,2.6501010131835936,2.650101013183587,5.300202026367181,0.0,5.300202026367181,HUM
2015-02-03,137.68521118164062,2015-03-05,140.43891540527343,150.22305297851562,140.43891540527343,2.7537042236328126,Called,2.7537042236328126,2.753704223632809,5.507408447265622,0.0,5.507408447265622,HUM
2015-03-05,150.22305297851562,2015-04-06,153.22751403808593,165.45249938964844,153.22751403808593,3.0044610595703127,Called,3.0044610595703127,3.0044610595703034,6.008922119140616,0.0,6.008922119140616,HUM
2015-04-06,165.45249938964844,2015-05-05,152.44908142089844,152.44908142089844,168.7615493774414,3.3090499877929687,Not Called,3.3090499877929687,-13.00341796875,3.3090499877929687,-13.00341796875,-9.694367980957031,HUM
2015-05-05,152.44908142089844,2015-06-04,155.4980630493164,197.696533203125,155.4980630493164,3.0489816284179687,Called,3.0489816284179687,3.0489816284179767,6.097963256835945,0.0,6.097963256835945,HUM
2015-06-04,197.696533203125,2015-07-06,175.6417999267578,175.6417999267578,201.6504638671875,3.9539306640625003,Not Called,3.9539306640625003,-22.054733276367188,3.9539306640625003,-22.054733276367188,-18.100802612304687,HUM
2015-07-06,175.6417999267578,2015-08-04,169.4791259765625,169.4791259765625,179.15463592529298,3.5128359985351563,Not Called,3.5128359985351563,-6.1626739501953125,3.5128359985351563,-6.1626739501953125,-2.6498379516601562,HUM
2015-08-04,169.4791259765625,2015-09-02,168.8934783935547,168.8934783935547,172.86870849609375,3.38958251953125,Not Called,3.38958251953125,-0.5856475830078125,3.38958251953125,-0.5856475830078125,2.8039349365234374,HUM
2015-09-02,168.8934783935547,2015-10-02,170.84939575195312,170.84939575195312,172.2713479614258,3.3778695678710937,Not Called,3.3778695678710937,1.9559173583984375,3.3778695678710937,1.9559173583984375,5.333786926269531,HUM
2015-10-02,170.84939575195312,2015-11-02,168.17745971679688,168.17745971679688,174.2663836669922,3.4169879150390625,Not Called,3.4169879150390625,-2.67193603515625,3.4169879150390625,-2.67193603515625,0.7450518798828125,HUM
2015-11-02,168.17745971679688,2015-12-02,161.185546875,161.185546875,171.54100891113282,3.3635491943359375,Not Called,3.3635491943359375,-6.991912841796875,3.3635491943359375,-6.991912841796875,-3.6283636474609375,HUM
2015-12-02,161.185546875,2016-01-04,164.40925781250002,167.62144470214844,164.40925781250002,3.2237109375,Called,3.2237109375,3.223710937500016,6.447421875000016,0.0,6.447421875000016,HUM
2016-01-04,167.62144470214844,2016-02-03,155.52659606933594,155.52659606933594,170.9738735961914,3.3524288940429687,Not Called,3.3524288940429687,-12.0948486328125,3.3524288940429687,-12.0948486328125,-8.74241973876953,HUM
2016-02-03,155.52659606933594,2016-03-04,158.63712799072266,170.88528442382812,158.63712799072266,3.110531921386719,Called,3.110531921386719,3.1105319213867233,6.221063842773442,0.0,6.221063842773442,HUM
2016-03-04,170.88528442382812,2016-04-05,169.08314514160156,169.08314514160156,174.30299011230468,3.4177056884765626,Not Called,3.4177056884765626,-1.8021392822265625,3.4177056884765626,-1.8021392822265625,1.6155664062500001,HUM
2016-04-05,169.08314514160156,2016-05-04,164.1049041748047,164.1049041748047,172.4648080444336,3.3816629028320313,Not Called,3.3816629028320313,-4.978240966796875,3.3816629028320313,-4.978240966796875,-1.5965780639648437,HUM
2016-05-04,164.1049041748047,2016-06-03,167.38700225830078,173.91197204589844,167.38700225830078,3.282098083496094,Called,3.282098083496094,3.282098083496095,6.564196166992189,0.0,6.564196166992189,HUM
2016-06-03,173.91197204589844,2016-07-05,165.78700256347656,165.78700256347656,177.3902114868164,3.4782394409179687,Not Called,3.4782394409179687,-8.124969482421875,3.4782394409179687,-8.124969482421875,-4.646730041503906,HUM
2016-07-05,165.78700256347656,2016-08-03,162.29742431640625,162.29742431640625,169.1027426147461,3.315740051269531,Not Called,3.315740051269531,-3.4895782470703125,3.315740051269531,-3.4895782470703125,-0.1738381958007813,HUM
2016-08-03,162.29742431640625,2016-09-01,165.15078735351562,165.15078735351562,165.54337280273438,3.245948486328125,Not Called,3.245948486328125,2.853363037109375,3.245948486328125,2.853363037109375,6.0993115234375,HUM
2016-09-01,165.15078735351562,2016-10-03,165.24436950683594,165.24436950683594,168.45380310058593,3.3030157470703125,Not Called,3.3030157470703125,0.0935821533203125,3.3030157470703125,0.0935821533203125,3.396597900390625,HUM
2016-10-03,165.24436950683594,2016-11-01,158.0448455810547,158.0448455810547,168.54925689697265,3.304887390136719,Not Called,3.304887390136719,-7.19952392578125,3.304887390136719,-7.19952392578125,-3.894636535644531,HUM
2016-11-01,158.0448455810547,2016-12-01,161.2057424926758,203.11752319335935,161.2057424926758,3.160896911621094,Called,3.160896911621094,3.1608969116211085,6.321793823242203,0.0,6.321793823242203,HUM
2016-12-01,203.11752319335935,2017-01-03,185.17279052734372,185.17279052734372,207.17987365722655,4.062350463867187,Not Called,4.062350463867187,-17.944732666015625,4.062350463867187,-17.944732666015625,-13.882382202148438,HUM
2017-01-03,185.17279052734372,2017-02-02,187.1081085205078,187.1081085205078,188.8762463378906,3.7034558105468744,Not Called,3.7034558105468744,1.935317993164091,3.7034558105468744,1.935317993164091,5.638773803710965,HUM
2017-02-02,187.1081085205078,2017-03-06,190.85027069091797,199.63577270507807,190.85027069091797,3.742162170410156,Called,3.742162170410156,3.742162170410154,7.48432434082031,0.0,7.48432434082031,HUM
